date,source,series_key,raw_value,value
2022-02-04,banxico,international_reserves,"201,698.2",201698.2
2022-02-11,banxico,international_reserves,"201,437.7",201437.7
2022-02-18,banxico,international_reserves,"201,500.8",201500.8
2022-02-25,banxico,international_reserves,"201,399.1",201399.1
2022-03-04,banxico,international_reserves,"201,687.1",201687.1
2022-03-11,banxico,international_reserves,"201,374.6",201374.6
2022-03-18,banxico,international_reserves,"200,975.8",200975.8
2022-03-25,banxico,international_reserves,"200,530.4",200530.4
2022-04-01,banxico,international_reserves,"200,725.5",200725.5
2022-04-08,banxico,international_reserves,"200,145.7",200145.7
2022-04-13,banxico,international_reserves,"200,087.8",200087.8
2022-04-22,banxico,international_reserves,"199,504.7",199504.7
2022-04-29,banxico,international_reserves,"199,174.6",199174.6
2022-05-06,banxico,international_reserves,"198,797.6",198797.6
2022-05-13,banxico,international_reserves,"198,723.7",198723.7
2022-05-20,banxico,international_reserves,"199,187.1",199187.1
2022-05-27,banxico,international_reserves,"199,558.0",199558.0
2022-06-03,banxico,international_reserves,"199,310.7",199310.7
2022-06-10,banxico,international_reserves,"198,742.4",198742.4
2022-06-17,banxico,international_reserves,"198,194.0",198194.0
2022-06-24,banxico,international_reserves,"198,506.7",198506.7
2022-07-01,banxico,international_reserves,"198,768.6",198768.6
2022-07-08,banxico,international_reserves,"198,412.8",198412.8
2022-07-15,banxico,international_reserves,"198,473.3",198473.3
2022-07-22,banxico,international_reserves,"198,854.8",198854.8
2022-07-29,banxico,international_reserves,"199,479.8",199479.8
2022-08-05,banxico,international_reserves,"199,314.2",199314.2
2022-08-12,banxico,international_reserves,"199,404.8",199404.8
2022-08-19,banxico,international_reserves,"199,002.7",199002.7
2022-08-26,banxico,international_reserves,"198,761.0",198761.0
2022-09-02,banxico,international_reserves,"198,474.0",198474.0
2022-09-09,banxico,international_reserves,"198,294.5",198294.5
2022-09-15,banxico,international_reserves,"197,868.9",197868.9
2022-09-23,banxico,international_reserves,"197,199.6",197199.6
2022-09-30,banxico,international_reserves,"196,917.5",196917.5
2022-10-07,banxico,international_reserves,"196,963.2",196963.2
2022-10-14,banxico,international_reserves,"196,559.8",196559.8
2022-10-21,banxico,international_reserves,"196,227.2",196227.2
2022-10-28,banxico,international_reserves,"196,890.2",196890.2
2022-11-04,banxico,international_reserves,"196,705.9",196705.9
2022-11-11,banxico,international_reserves,"197,861.0",197861.0
2022-11-18,banxico,international_reserves,"198,183.5",198183.5
2022-11-25,banxico,international_reserves,"198,043.8",198043.8
2022-12-02,banxico,international_reserves,"198,890.2",198890.2
2022-12-09,banxico,international_reserves,"199,209.4",199209.4
2022-12-16,banxico,international_reserves,"199,437.7",199437.7
2022-12-23,banxico,international_reserves,"199,182.8",199182.8
2022-12-30,banxico,international_reserves,"199,094.2",199094.2
2023-01-06,banxico,international_reserves,"199,720.0",199720.0
2023-01-13,banxico,international_reserves,"200,620.0",200620.0
2023-01-20,banxico,international_reserves,"200,889.0",200889.0
2023-01-27,banxico,international_reserves,"200,994.5",200994.5
2023-02-03,banxico,international_reserves,"201,276.3",201276.3
2023-02-10,banxico,international_reserves,"200,689.3",200689.3
2023-02-17,banxico,international_reserves,"200,374.1",200374.1
2023-02-24,banxico,international_reserves,"200,083.2",200083.2
2023-03-03,banxico,international_reserves,"200,267.5",200267.5
2023-03-10,banxico,international_reserves,"200,566.6",200566.6
2023-03-17,banxico,international_reserves,"201,972.3",201972.3
2023-03-24,banxico,international_reserves,"202,468.7",202468.7
2023-03-31,banxico,international_reserves,"202,337.6",202337.6
2023-04-05,banxico,international_reserves,"203,089.1",203089.1
2023-04-14,banxico,international_reserves,"202,990.7",202990.7
2023-04-21,banxico,international_reserves,"202,672.7",202672.7
2023-04-28,banxico,international_reserves,"203,104.0",203104.0
2023-05-05,banxico,international_reserves,"203,510.2",203510.2
2023-05-12,banxico,international_reserves,"203,450.9",203450.9
2023-05-19,banxico,international_reserves,"202,832.3",202832.3
2023-05-26,banxico,international_reserves,"202,511.8",202511.8
2023-06-02,banxico,international_reserves,"203,019.5",203019.5
2023-06-09,banxico,international_reserves,"202,993.9",202993.9
2023-06-16,banxico,international_reserves,"203,262.1",203262.1
2023-06-23,banxico,international_reserves,"203,268.5",203268.5
2023-06-30,banxico,international_reserves,"203,209.3",203209.3
2023-07-07,banxico,international_reserves,"203,071.1",203071.1
2023-07-14,banxico,international_reserves,"204,129.8",204129.8
2023-07-21,banxico,international_reserves,"204,163.5",204163.5
2023-07-28,banxico,international_reserves,"204,099.1",204099.1
2023-08-04,banxico,international_reserves,"203,888.6",203888.6
2023-08-11,banxico,international_reserves,"203,860.6",203860.6
2023-08-18,banxico,international_reserves,"203,481.5",203481.5
2023-08-25,banxico,international_reserves,"203,719.4",203719.4
2023-09-01,banxico,international_reserves,"204,247.4",204247.4
2023-09-08,banxico,international_reserves,"203,920.0",203920.0
2023-09-15,banxico,international_reserves,"204,177.7",204177.7
2023-09-22,banxico,international_reserves,"204,141.0",204141.0
2023-09-29,banxico,international_reserves,"203,767.6",203767.6
2023-10-06,banxico,international_reserves,"203,496.9",203496.9
2023-10-13,banxico,international_reserves,"204,127.1",204127.1
2023-10-20,banxico,international_reserves,"203,999.6",203999.6
2023-10-27,banxico,international_reserves,"204,220.4",204220.4
2023-11-03,banxico,international_reserves,"204,983.9",204983.9
2023-11-10,banxico,international_reserves,"205,262.2",205262.2
2023-11-17,banxico,international_reserves,"205,623.1",205623.1
2023-11-24,banxico,international_reserves,"206,277.6",206277.6
2023-12-01,banxico,international_reserves,"207,120.0",207120.0
2023-12-08,banxico,international_reserves,"209,287.1",209287.1
2023-12-15,banxico,international_reserves,"210,887.9",210887.9
2023-12-22,banxico,international_reserves,"211,509.4",211509.4
2023-12-29,banxico,international_reserves,"212,761.9",212761.9
2024-01-05,banxico,international_reserves,"212,408.1",212408.1
2024-01-12,banxico,international_reserves,"212,723.2",212723.2
2024-01-19,banxico,international_reserves,"212,769.0",212769.0
2024-01-26,banxico,international_reserves,"212,886.7",212886.7
2024-02-02,banxico,international_reserves,"213,463.9",213463.9
2024-02-09,banxico,international_reserves,"213,176.7",213176.7
2024-02-16,banxico,international_reserves,"213,060.8",213060.8
2024-02-23,banxico,international_reserves,"213,478.8",213478.8
2024-03-01,banxico,international_reserves,"213,902.6",213902.6
2024-03-08,banxico,international_reserves,"216,800.5",216800.5
2024-03-15,banxico,international_reserves,"216,492.0",216492.0
2024-03-22,banxico,international_reserves,"216,903.0",216903.0
2024-03-27,banxico,international_reserves,"217,193.8",217193.8
2024-04-05,banxico,international_reserves,"217,298.7",217298.7
2024-04-12,banxico,international_reserves,"217,185.5",217185.5
2024-04-19,banxico,international_reserves,"217,260.5",217260.5
2024-04-26,banxico,international_reserves,"217,247.8",217247.8
2024-05-03,banxico,international_reserves,"217,712.6",217712.6
2024-05-10,banxico,international_reserves,"218,229.2",218229.2
2024-05-17,banxico,international_reserves,"218,952.9",218952.9
2024-05-24,banxico,international_reserves,"218,739.3",218739.3
2024-05-31,banxico,international_reserves,"218,726.3",218726.3
2024-06-07,banxico,international_reserves,"219,273.4",219273.4
2024-06-14,banxico,international_reserves,"219,728.5",219728.5
2024-06-21,banxico,international_reserves,"220,044.6",220044.6
2024-06-28,banxico,international_reserves,"219,996.9",219996.9
2024-07-05,banxico,international_reserves,"220,389.2",220389.2
2024-07-12,banxico,international_reserves,"221,184.2",221184.2
2024-07-19,banxico,international_reserves,"221,621.3",221621.3
2024-07-26,banxico,international_reserves,"221,725.3",221725.3
2024-08-02,banxico,international_reserves,"223,162.3",223162.3
2024-08-09,banxico,international_reserves,"223,232.8",223232.8
2024-08-16,banxico,international_reserves,"223,998.3",223998.3
2024-08-23,banxico,international_reserves,"224,709.1",224709.1
2024-08-30,banxico,international_reserves,"224,777.9",224777.9
2024-09-06,banxico,international_reserves,"225,426.9",225426.9
2024-09-13,banxico,international_reserves,"226,108.8",226108.8
2024-09-20,banxico,international_reserves,"226,464.8",226464.8
2024-09-27,banxico,international_reserves,"226,845.8",226845.8
2024-10-04,banxico,international_reserves,"226,317.5",226317.5
2024-10-11,banxico,international_reserves,"226,002.4",226002.4
2024-10-18,banxico,international_reserves,"226,436.1",226436.1
2024-10-25,banxico,international_reserves,"226,066.9",226066.9
2024-11-01,banxico,international_reserves,"226,023.6",226023.6
2024-11-08,banxico,international_reserves,"226,057.7",226057.7
2024-11-15,banxico,international_reserves,"225,361.3",225361.3
2024-11-22,banxico,international_reserves,"225,528.0",225528.0
2024-11-29,banxico,international_reserves,"228,392.2",228392.2
2024-12-06,banxico,international_reserves,"228,753.3",228753.3
2024-12-13,banxico,international_reserves,"228,654.3",228654.3
2024-12-20,banxico,international_reserves,"228,220.9",228220.9
2024-12-27,banxico,international_reserves,"228,789.4",228789.4
2025-01-03,banxico,international_reserves,"229,016.9",229016.9
2025-01-10,banxico,international_reserves,"228,920.8",228920.8
2025-01-17,banxico,international_reserves,"229,505.2",229505.2
2025-01-24,banxico,international_reserves,"230,253.7",230253.7
2025-01-31,banxico,international_reserves,"230,764.0",230764.0
2025-02-07,banxico,international_reserves,"231,400.4",231400.4
2025-02-14,banxico,international_reserves,"232,724.1",232724.1
2025-02-21,banxico,international_reserves,"233,909.7",233909.7
2025-02-28,banxico,international_reserves,"234,346.8",234346.8
2025-03-07,banxico,international_reserves,"235,940.4",235940.4
2025-03-14,banxico,international_reserves,"236,287.6",236287.6
2025-03-21,banxico,international_reserves,"236,731.5",236731.5
2025-03-28,banxico,international_reserves,"237,006.1",237006.1
2025-04-04,banxico,international_reserves,"237,803.7",237803.7
2025-04-11,banxico,international_reserves,"237,982.8",237982.8
2025-04-16,banxico,international_reserves,"238,937.3",238937.3
2025-04-25,banxico,international_reserves,"239,137.9",239137.9
2025-05-02,banxico,international_reserves,"239,319.1",239319.1
2025-05-09,banxico,international_reserves,"239,627.1",239627.1
2025-05-16,banxico,international_reserves,"238,922.9",238922.9
2025-05-23,banxico,international_reserves,"239,884.8",239884.8
2025-05-30,banxico,international_reserves,"239,981.6",239981.6
2025-06-06,banxico,international_reserves,"240,443.2",240443.2
2025-06-13,banxico,international_reserves,"241,212.0",241212.0
2025-06-20,banxico,international_reserves,"241,300.2",241300.2
2025-06-27,banxico,international_reserves,"241,480.1",241480.1
2025-07-04,banxico,international_reserves,"241,880.1",241880.1
2025-07-11,banxico,international_reserves,"241,911.5",241911.5
2025-07-18,banxico,international_reserves,"242,086.4",242086.4
2025-07-25,banxico,international_reserves,"242,343.9",242343.9
2025-08-01,banxico,international_reserves,"242,515.6",242515.6
2025-08-08,banxico,international_reserves,"243,222.3",243222.3
2025-08-15,banxico,international_reserves,"243,108.9",243108.9
2025-08-22,banxico,international_reserves,"243,363.1",243363.1
2025-08-29,banxico,international_reserves,"244,399.0",244399.0
2025-09-05,banxico,international_reserves,"245,465.4",245465.4
2025-09-12,banxico,international_reserves,"246,266.1",246266.1
2025-09-19,banxico,international_reserves,"246,528.4",246528.4
2025-09-26,banxico,international_reserves,"246,831.7",246831.7
2025-10-03,banxico,international_reserves,"247,733.4",247733.4
2025-10-10,banxico,international_reserves,"248,249.1",248249.1
2025-10-17,banxico,international_reserves,"249,743.9",249743.9
2025-10-24,banxico,international_reserves,"249,340.9",249340.9
2025-10-31,banxico,international_reserves,"248,852.0",248852.0
2025-11-07,banxico,international_reserves,"248,854.7",248854.7
2025-11-14,banxico,international_reserves,"249,077.9",249077.9
2025-11-21,banxico,international_reserves,"249,247.2",249247.2
2025-11-28,banxico,international_reserves,"250,205.9",250205.9
2025-12-05,banxico,international_reserves,"250,451.9",250451.9
2025-12-11,banxico,international_reserves,"250,524.6",250524.6
2025-12-19,banxico,international_reserves,"251,237.7",251237.7
2025-12-26,banxico,international_reserves,"252,129.6",252129.6
2026-01-02,banxico,international_reserves,"251,827.6",251827.6
2026-01-09,banxico,international_reserves,"252,564.2",252564.2
2026-01-16,banxico,international_reserves,"253,224.0",253224.0
2026-01-23,banxico,international_reserves,"254,983.3",254983.3
2026-01-30,banxico,international_reserves,"255,605.2",255605.2
2026-02-06,banxico,international_reserves,"255,428.5",255428.5
2026-02-13,banxico,international_reserves,"256,241.5",256241.5
2026-02-20,banxico,international_reserves,"256,649.3",256649.3
2026-02-27,banxico,international_reserves,"257,815.2",257815.2
2026-03-06,banxico,international_reserves,"257,020.9",257020.9
2026-03-13,banxico,international_reserves,"256,365.3",256365.3
2026-03-20,banxico,international_reserves,"254,447.8",254447.8
2026-03-27,banxico,international_reserves,"254,070.3",254070.3
2026-04-01,banxico,international_reserves,"255,488.8",255488.8
2026-04-10,banxico,international_reserves,"256,213.3",256213.3
2026-04-17,banxico,international_reserves,"257,131.1",257131.1
2026-04-24,banxico,international_reserves,"256,543.1",256543.1
2026-04-30,banxico,international_reserves,"256,263.9",256263.9
2026-05-08,banxico,international_reserves,"257,029.9",257029.9
2026-05-15,banxico,international_reserves,"255,758.4",255758.4
2026-05-22,banxico,international_reserves,"255,815.5",255815.5
2026-05-29,banxico,international_reserves,"256,599.9",256599.9
2026-06-05,banxico,international_reserves,"255,731.3",255731.3
2026-06-12,banxico,international_reserves,"255,182.7",255182.7
2026-06-19,banxico,international_reserves,"255,235.6",255235.6
2026-06-26,banxico,international_reserves,"255,180.7",255180.7
2026-07-03,banxico,international_reserves,"255,496.4",255496.4
2026-07-10,banxico,international_reserves,"255,321.8",255321.8
2026-07-17,banxico,international_reserves,"255,330.4",255330.4
